
	loop:1, bump:0, step:1, totalValence:-2, surprise:0, bigValence:-2, compositeCount:0
loop:577, bump:27, step:1447, totalValence:527, surprise:0, bigValence:0, compositeCount:725
loop:577, bump:27, step:1448, totalValence:524, surprise:0, bigValence:0, compositeCount:725
loop:577, bump:27, step:1449, totalValence:529, surprise:0, bigValence:0, compositeCount:725
loop:577, bump:27, step:1450, totalValence:528, surprise:0, bigValence:0, compositeCount:725
loop:577, bump:27, step:1451, totalValence:533, surprise:0, bigValence:9, compositeCount:725
loop:578, bump:27, step:1452, totalValence:532, surprise:0, bigValence:0, compositeCount:725
loop:578, bump:27, step:1453, totalValence:537, surprise:0, bigValence:0, compositeCount:725
loop:578, bump:27, step:1454, totalValence:536, surprise:0, bigValence:0, compositeCount:725
loop:578, bump:27, step:1455, totalValence:533, surprise:0, bigValence:0, compositeCount:725
loop:578, bump:27, step:1456, totalValence:538, surprise:0, bigValence:0, compositeCount:725
loop:578, bump:27, step:1457, totalValence:537, surprise:0, bigValence:0, compositeCount:725
loop:578, bump:27, step:1458, totalValence:542, surprise:0, bigValence:9, compositeCount:725
loop:579, bump:27, step:1459, totalValence:541, surprise:0, bigValence:0, compositeCount:725
loop:579, bump:27, step:1460, totalValence:546, surprise:0, bigValence:0, compositeCount:725
loop:579, bump:27, step:1461, totalValence:545, surprise:0, bigValence:0, compositeCount:725
loop:579, bump:27, step:1462, totalValence:542, surprise:0, bigValence:0, compositeCount:725
loop:579, bump:27, step:1463, totalValence:547, surprise:0, bigValence:0, compositeCount:725
loop:579, bump:27, step:1464, totalValence:546, surprise:0, bigValence:0, compositeCount:725
loop:579, bump:27, step:1465, totalValence:551, surprise:0, bigValence:9, compositeCount:725
loop:580, bump:27, step:1466, totalValence:550, surprise:0, bigValence:0, compositeCount:725
loop:580, bump:27, step:1467, totalValence:555, surprise:0, bigValence:0, compositeCount:725
loop:580, bump:27, step:1468, totalValence:554, surprise:0, bigValence:0, compositeCount:725
loop:580, bump:27, step:1469, totalValence:551, surprise:0, bigValence:0, compositeCount:725
loop:580, bump:27, step:1470, totalValence:556, surprise:0, bigValence:0, compositeCount:725
loop:580, bump:27, step:1471, totalValence:555, surprise:0, bigValence:0, compositeCount:725
loop:580, bump:27, step:1472, totalValence:560, surprise:0, bigValence:9, compositeCount:725
loop:581, bump:27, step:1473, totalValence:559, surprise:0, bigValence:0, compositeCount:725
loop:581, bump:27, step:1474, totalValence:564, surprise:0, bigValence:0, compositeCount:725
loop:581, bump:27, step:1475, totalValence:563, surprise:0, bigValence:0, compositeCount:725
loop:581, bump:27, step:1476, totalValence:560, surprise:0, bigValence:0, compositeCount:725
loop:581, bump:27, step:1477, totalValence:565, surprise:0, bigValence:0, compositeCount:725
loop:581, bump:27, step:1478, totalValence:564, surprise:0, bigValence:0, compositeCount:725
loop:581, bump:27, step:1479, totalValence:569, surprise:0, bigValence:9, compositeCount:725
loop:582, bump:27, step:1480, totalValence:568, surprise:0, bigValence:0, compositeCount:725
loop:582, bump:27, step:1481, totalValence:573, surprise:0, bigValence:0, compositeCount:725
loop:582, bump:27, step:1482, totalValence:572, surprise:0, bigValence:0, compositeCount:725
loop:582, bump:27, step:1483, totalValence:569, surprise:0, bigValence:0, compositeCount:725
loop:582, bump:27, step:1484, totalValence:574, surprise:0, bigValence:0, compositeCount:725
loop:582, bump:27, step:1485, totalValence:573, surprise:0, bigValence:0, compositeCount:725
loop:582, bump:27, step:1486, totalValence:578, surprise:0, bigValence:9, compositeCount:725
loop:583, bump:27, step:1487, totalValence:577, surprise:0, bigValence:0, compositeCount:725
loop:583, bump:27, step:1488, totalValence:582, surprise:0, bigValence:0, compositeCount:725
loop:583, bump:27, step:1489, totalValence:581, surprise:0, bigValence:0, compositeCount:725
loop:583, bump:27, step:1490, totalValence:578, surprise:0, bigValence:0, compositeCount:725
loop:583, bump:27, step:1491, totalValence:583, surprise:0, bigValence:0, compositeCount:725
loop:583, bump:27, step:1492, totalValence:582, surprise:0, bigValence:0, compositeCount:725
loop:583, bump:27, step:1493, totalValence:587, surprise:0, bigValence:9, compositeCount:725
loop:584, bump:27, step:1494, totalValence:586, surprise:0, bigValence:0, compositeCount:725
loop:584, bump:27, step:1495, totalValence:591, surprise:0, bigValence:0, compositeCount:725
loop:584, bump:27, step:1496, totalValence:590, surprise:0, bigValence:0, compositeCount:725
loop:584, bump:27, step:1497, totalValence:587, surprise:0, bigValence:0, compositeCount:725
loop:584, bump:27, step:1498, totalValence:592, surprise:0, bigValence:0, compositeCount:725
loop:584, bump:27, step:1499, totalValence:591, surprise:0, bigValence:0, compositeCount:725
loop:584, bump:27, step:1500, totalValence:596, surprise:0, bigValence:9, compositeCount:725
loop:585, bump:27, step:1501, totalValence:595, surprise:0, bigValence:0, compositeCount:725
loop:585, bump:27, step:1502, totalValence:600, surprise:0, bigValence:0, compositeCount:725
loop:585, bump:27, step:1503, totalValence:599, surprise:0, bigValence:0, compositeCount:725
loop:585, bump:27, step:1504, totalValence:596, surprise:0, bigValence:0, compositeCount:725
loop:585, bump:27, step:1505, totalValence:601, surprise:0, bigValence:0, compositeCount:725
loop:585, bump:27, step:1506, totalValence:600, surprise:0, bigValence:0, compositeCount:725
loop:585, bump:27, step:1507, totalValence:605, surprise:0, bigValence:9, compositeCount:725
loop:586, bump:27, step:1508, totalValence:604, surprise:0, bigValence:0, compositeCount:725
loop:586, bump:27, step:1509, totalValence:609, surprise:0, bigValence:0, compositeCount:725
loop:586, bump:27, step:1510, totalValence:608, surprise:0, bigValence:0, compositeCount:725
loop:586, bump:27, step:1511, totalValence:605, surprise:0, bigValence:0, compositeCount:725
loop:586, bump:27, step:1512, totalValence:610, surprise:0, bigValence:0, compositeCount:725
loop:586, bump:27, step:1513, totalValence:609, surprise:0, bigValence:0, compositeCount:725
loop:586, bump:27, step:1514, totalValence:614, surprise:0, bigValence:9, compositeCount:725
loop:587, bump:27, step:1515, totalValence:613, surprise:0, bigValence:0, compositeCount:725
loop:587, bump:27, step:1516, totalValence:618, surprise:0, bigValence:0, compositeCount:725
loop:587, bump:27, step:1517, totalValence:617, surprise:0, bigValence:0, compositeCount:725
loop:587, bump:27, step:1518, totalValence:614, surprise:0, bigValence:0, compositeCount:725
loop:587, bump:27, step:1519, totalValence:619, surprise:0, bigValence:0, compositeCount:725
loop:587, bump:27, step:1520, totalValence:618, surprise:0, bigValence:0, compositeCount:725
loop:587, bump:27, step:1521, totalValence:623, surprise:0, bigValence:9, compositeCount:725
loop:588, bump:27, step:1522, totalValence:622, surprise:0, bigValence:0, compositeCount:725
loop:588, bump:27, step:1523, totalValence:627, surprise:0, bigValence:0, compositeCount:725
loop:588, bump:27, step:1524, totalValence:626, surprise:0, bigValence:0, compositeCount:725
loop:588, bump:27, step:1525, totalValence:623, surprise:0, bigValence:0, compositeCount:725
loop:588, bump:27, step:1526, totalValence:628, surprise:0, bigValence:0, compositeCount:725
loop:588, bump:27, step:1527, totalValence:627, surprise:0, bigValence:0, compositeCount:725
loop:588, bump:27, step:1528, totalValence:632, surprise:0, bigValence:9, compositeCount:725
loop:589, bump:27, step:1529, totalValence:631, surprise:0, bigValence:0, compositeCount:725
loop:589, bump:27, step:1530, totalValence:636, surprise:0, bigValence:0, compositeCount:725
loop:589, bump:27, step:1531, totalValence:635, surprise:0, bigValence:0, compositeCount:725
loop:589, bump:27, step:1532, totalValence:632, surprise:0, bigValence:0, compositeCount:725
loop:589, bump:27, step:1533, totalValence:637, surprise:0, bigValence:0, compositeCount:725
loop:589, bump:27, step:1534, totalValence:636, surprise:0, bigValence:0, compositeCount:725
loop:589, bump:27, step:1535, totalValence:641, surprise:0, bigValence:9, compositeCount:725
loop:590, bump:27, step:1536, totalValence:640, surprise:0, bigValence:0, compositeCount:725
loop:590, bump:27, step:1537, totalValence:645, surprise:0, bigValence:0, compositeCount:725
loop:590, bump:27, step:1538, totalValence:644, surprise:0, bigValence:0, compositeCount:725
loop:590, bump:27, step:1539, totalValence:641, surprise:0, bigValence:0, compositeCount:725
loop:590, bump:27, step:1540, totalValence:646, surprise:0, bigValence:0, compositeCount:725
loop:590, bump:27, step:1541, totalValence:645, surprise:0, bigValence:0, compositeCount:725
loop:590, bump:27, step:1542, totalValence:650, surprise:0, bigValence:9, compositeCount:725
loop:591, bump:27, step:1543, totalValence:649, surprise:0, bigValence:0, compositeCount:725
loop:591, bump:27, step:1544, totalValence:654, surprise:0, bigValence:0, compositeCount:725
loop:591, bump:27, step:1545, totalValence:653, surprise:0, bigValence:0, compositeCount:725
loop:591, bump:27, step:1546, totalValence:650, surprise:0, bigValence:0, compositeCount:725
loop:591, bump:27, step:1547, totalValence:655, surprise:0, bigValence:0, compositeCount:725
loop:591, bump:27, step:1548, totalValence:654, surprise:0, bigValence:0, compositeCount:725
loop:591, bump:27, step:1549, totalValence:659, surprise:0, bigValence:9, compositeCount:725
loop:592, bump:27, step:1550, totalValence:658, surprise:0, bigValence:0, compositeCount:725
loop:592, bump:27, step:1551, totalValence:663, surprise:0, bigValence:0, compositeCount:725
loop:592, bump:27, step:1552, totalValence:662, surprise:0, bigValence:0, compositeCount:725
loop:592, bump:27, step:1553, totalValence:659, surprise:0, bigValence:0, compositeCount:725
loop:592, bump:27, step:1554, totalValence:664, surprise:0, bigValence:0, compositeCount:725
loop:592, bump:27, step:1555, totalValence:663, surprise:0, bigValence:0, compositeCount:725
loop:592, bump:27, step:1556, totalValence:668, surprise:0, bigValence:9, compositeCount:725
loop:593, bump:27, step:1557, totalValence:667, surprise:0, bigValence:0, compositeCount:725
loop:593, bump:27, step:1558, totalValence:672, surprise:0, bigValence:0, compositeCount:725
loop:593, bump:27, step:1559, totalValence:671, surprise:0, bigValence:0, compositeCount:725
loop:593, bump:27, step:1560, totalValence:668, surprise:0, bigValence:0, compositeCount:725
loop:593, bump:27, step:1561, totalValence:673, surprise:0, bigValence:0, compositeCount:725
loop:593, bump:27, step:1562, totalValence:672, surprise:0, bigValence:0, compositeCount:725
loop:593, bump:27, step:1563, totalValence:677, surprise:0, bigValence:9, compositeCount:725
loop:594, bump:27, step:1564, totalValence:676, surprise:0, bigValence:0, compositeCount:725
loop:594, bump:27, step:1565, totalValence:681, surprise:0, bigValence:0, compositeCount:725
loop:594, bump:27, step:1566, totalValence:680, surprise:0, bigValence:0, compositeCount:725
loop:594, bump:27, step:1567, totalValence:677, surprise:0, bigValence:0, compositeCount:725
loop:594, bump:27, step:1568, totalValence:682, surprise:0, bigValence:0, compositeCount:725
loop:594, bump:27, step:1569, totalValence:681, surprise:0, bigValence:0, compositeCount:725
loop:594, bump:27, step:1570, totalValence:686, surprise:0, bigValence:9, compositeCount:725
loop:595, bump:27, step:1571, totalValence:685, surprise:0, bigValence:0, compositeCount:725
loop:595, bump:27, step:1572, totalValence:690, surprise:0, bigValence:0, compositeCount:725
loop:595, bump:27, step:1573, totalValence:689, surprise:0, bigValence:0, compositeCount:725
loop:595, bump:27, step:1574, totalValence:686, surprise:0, bigValence:0, compositeCount:725
loop:595, bump:27, step:1575, totalValence:691, surprise:0, bigValence:0, compositeCount:725
loop:595, bump:27, step:1576, totalValence:690, surprise:0, bigValence:0, compositeCount:725
loop:595, bump:27, step:1577, totalValence:695, surprise:0, bigValence:9, compositeCount:725
loop:596, bump:27, step:1578, totalValence:694, surprise:0, bigValence:0, compositeCount:725
loop:596, bump:27, step:1579, totalValence:699, surprise:0, bigValence:0, compositeCount:725
loop:596, bump:27, step:1580, totalValence:698, surprise:0, bigValence:0, compositeCount:725
loop:596, bump:27, step:1581, totalValence:695, surprise:0, bigValence:0, compositeCount:725
loop:596, bump:27, step:1582, totalValence:700, surprise:0, bigValence:0, compositeCount:725
loop:596, bump:27, step:1583, totalValence:699, surprise:0, bigValence:0, compositeCount:725
loop:596, bump:27, step:1584, totalValence:704, surprise:0, bigValence:9, compositeCount:725
loop:597, bump:27, step:1585, totalValence:703, surprise:0, bigValence:0, compositeCount:725
loop:597, bump:27, step:1586, totalValence:708, surprise:0, bigValence:0, compositeCount:725
loop:597, bump:27, step:1587, totalValence:707, surprise:0, bigValence:0, compositeCount:725
loop:597, bump:27, step:1588, totalValence:704, surprise:0, bigValence:0, compositeCount:725
loop:597, bump:27, step:1589, totalValence:709, surprise:0, bigValence:0, compositeCount:725
loop:597, bump:27, step:1590, totalValence:708, surprise:0, bigValence:0, compositeCount:725
loop:597, bump:27, step:1591, totalValence:713, surprise:0, bigValence:9, compositeCount:725
loop:598, bump:27, step:1592, totalValence:712, surprise:0, bigValence:0, compositeCount:725
loop:598, bump:27, step:1593, totalValence:717, surprise:0, bigValence:0, compositeCount:725
loop:598, bump:27, step:1594, totalValence:716, surprise:0, bigValence:0, compositeCount:725
loop:598, bump:27, step:1595, totalValence:713, surprise:0, bigValence:0, compositeCount:725
loop:598, bump:27, step:1596, totalValence:718, surprise:0, bigValence:0, compositeCount:725
loop:598, bump:27, step:1597, totalValence:717, surprise:0, bigValence:0, compositeCount:725
loop:598, bump:27, step:1598, totalValence:722, surprise:0, bigValence:9, compositeCount:725
loop:599, bump:27, step:1599, totalValence:721, surprise:0, bigValence:0, compositeCount:725
loop:599, bump:27, step:1600, totalValence:726, surprise:0, bigValence:0, compositeCount:725
loop:599, bump:27, step:1601, totalValence:725, surprise:0, bigValence:0, compositeCount:725
loop:599, bump:27, step:1602, totalValence:722, surprise:0, bigValence:0, compositeCount:725
loop:599, bump:27, step:1603, totalValence:727, surprise:0, bigValence:0, compositeCount:725
loop:599, bump:27, step:1604, totalValence:726, surprise:0, bigValence:0, compositeCount:725
loop:599, bump:27, step:1605, totalValence:731, surprise:0, bigValence:9, compositeCount:725
loop:600, bump:27, step:1606, totalValence:730, surprise:0, bigValence:0, compositeCount:725
